population_number,reportDate,cases,recovered,deaths,countryCode,stateCode,ags,population_density,district_name
634830,2020-03-23,441,0,1,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-24,451,0,1,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-25,504,0,2,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-26,561,0,3,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-27,635,0,5,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-28,685,0,6,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-29,685,0,6,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-30,705,0,7,DE,DE-BW,8111,3061,Stuttgart
634830,2020-03-31,784,0,7,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-01,828,0,8,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-02,860,0,9,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-03,901,0,11,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-04,926,0,12,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-05,944,0,12,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-06,944,0,12,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-07,995,0,15,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-08,1010,0,16,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-09,1010,0,16,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-10,1069,0,18,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-11,1086,0,19,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-12,1110,0,20,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-13,1146,0,23,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-14,1154,0,26,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-15,1177,0,29,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-16,1200,0,32,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-17,1207,623,33,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-18,1223,623,36,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-19,1223,623,36,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-20,1246,623,39,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-21,1249,623,44,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-22,1262,623,45,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-23,1286,623,45,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-24,1286,623,45,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-25,1290,623,45,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-26,1307,623,45,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-27,1310,623,46,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-28,1310,623,46,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-29,1317,623,50,DE,DE-BW,8111,3061,Stuttgart
634830,2020-04-30,1326,623,50,DE,DE-BW,8111,3061,Stuttgart
634830,2020-05-01,1331,623,52,DE,DE-BW,8111,3061,Stuttgart
634830,2020-05-02,1334,623,52,DE,DE-BW,8111,3061,Stuttgart
634830,2020-05-03,1340,623,52,DE,DE-BW,8111,3061,Stuttgart
634830,2020-05-04,1340,623,52,DE,DE-BW,8111,3061,Stuttgart
634830,2020-05-05,1340,623,52,DE,DE-BW,8111,3061,Stuttgart
634830,2020-05-06,1344,1201,53,DE,DE-BW,8111,3061,Stuttgart
634830,2020-05-07,1344,1201,53,DE,DE-BW,8111,3061,Stuttgart
391640,2020-03-23,187,0,1,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-24,224,0,0,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-25,233,0,1,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-26,263,0,3,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-27,333,0,7,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-28,369,0,7,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-29,385,0,7,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-30,413,0,8,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-03-31,432,0,10,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-01,651,0,10,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-02,695,0,11,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-03,783,0,12,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-04,821,0,13,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-05,861,0,15,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-06,915,0,16,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-07,971,0,18,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-08,1003,0,18,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-09,1032,0,20,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-10,1100,0,21,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-11,1118,0,23,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-12,1118,0,23,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-13,1155,0,27,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-14,1172,0,29,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-15,1186,0,31,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-16,1216,0,32,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-17,1222,480,32,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-18,1229,480,32,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-19,1229,480,32,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-20,1250,520,33,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-21,1268,520,34,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-22,1272,520,36,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-23,1278,559,37,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-24,1286,559,37,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-25,1286,559,38,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-26,1289,559,38,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-27,1292,559,40,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-28,1297,578,40,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-29,1298,578,40,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-04-30,1303,578,40,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-05-01,1305,578,40,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-05-02,1305,578,40,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-05-03,1306,578,41,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-05-04,1306,578,41,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-05-05,1306,578,41,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-05-06,1307,901,41,DE,DE-BW,8115,617,Landkreis Böblingen
391640,2020-05-07,1307,901,41,DE,DE-BW,8115,617,Landkreis Böblingen
533859,2020-03-23,435,0,3,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-24,462,0,3,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-25,493,0,3,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-26,596,0,6,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-27,648,0,6,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-28,705,0,6,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-29,737,0,7,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-30,761,0,11,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-03-31,833,0,18,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-01,881,0,20,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-02,945,0,22,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-03,1003,0,25,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-04,1070,0,26,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-05,1094,0,30,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-06,1117,0,34,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-07,1131,0,34,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-08,1203,0,39,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-09,1221,0,39,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-10,1299,0,42,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-11,1299,0,42,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-12,1357,0,45,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-13,1384,0,47,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-14,1429,0,47,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-15,1454,0,50,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-16,1468,0,53,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-17,1493,843,58,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-18,1508,843,58,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-19,1525,843,58,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-20,1532,886,62,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-21,1537,947,63,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-22,1563,1016,67,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-23,1613,1054,74,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-24,1632,1054,77,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-25,1635,1054,78,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-26,1643,1054,78,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-27,1650,1054,79,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-28,1656,1111,84,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-29,1661,1111,87,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-04-30,1673,1111,91,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-05-01,1691,1111,91,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-05-02,1692,1111,92,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-05-03,1697,1111,92,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-05-04,1698,1111,92,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-05-05,1700,1111,94,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-05-06,1709,1319,95,DE,DE-BW,8116,817,Landkreis Esslingen
533859,2020-05-07,1709,1319,95,DE,DE-BW,8116,817,Landkreis Esslingen
257253,2020-03-23,166,0,1,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-24,166,0,1,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-25,216,0,1,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-26,249,0,3,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-27,278,0,3,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-28,317,0,3,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-29,340,0,3,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-30,361,0,9,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-03-31,371,0,9,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-01,422,0,10,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-02,446,0,10,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-03,463,0,12,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-04,484,0,12,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-05,509,0,12,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-06,516,0,15,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-07,521,0,16,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-08,545,0,17,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-09,545,0,17,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-10,597,0,20,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-11,603,0,21,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-12,603,0,21,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-13,615,0,21,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-14,627,0,22,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-15,645,0,22,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-16,655,0,23,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-17,660,394,24,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-18,663,394,24,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-19,670,394,24,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-20,670,440,24,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-21,676,452,26,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-22,700,459,28,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-23,725,471,35,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-24,731,471,36,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-25,737,471,36,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-26,739,471,37,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-27,745,471,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-28,745,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-29,748,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-04-30,749,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-05-01,761,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-05-02,761,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-05-03,761,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-05-04,768,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-05-05,771,521,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-05-06,773,605,39,DE,DE-BW,8117,393,Landkreis Göppingen
257253,2020-05-07,773,605,39,DE,DE-BW,8117,393,Landkreis Göppingen
543984,2020-03-23,250,0,0,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-24,275,0,1,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-25,352,0,4,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-26,450,0,3,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-27,543,0,3,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-28,543,0,3,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-29,657,0,4,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-30,671,0,6,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-03-31,698,0,7,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-01,746,0,11,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-02,813,0,14,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-03,934,0,17,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-04,949,0,18,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-05,1032,0,18,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-06,1043,0,18,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-07,1057,0,19,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-08,1094,0,19,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-09,1158,0,21,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-10,1241,0,25,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-11,1245,0,28,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-12,1290,0,29,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-13,1290,0,29,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-14,1299,0,30,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-15,1317,0,33,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-16,1331,0,35,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-17,1384,363,38,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-18,1384,363,38,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-19,1384,363,38,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-20,1438,363,43,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-21,1443,977,46,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-22,1461,1054,47,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-23,1500,1069,49,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-24,1543,1069,51,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-25,1587,1069,51,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-26,1592,1069,51,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-27,1592,1069,51,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-28,1596,1235,54,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-29,1604,1235,59,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-04-30,1613,1235,61,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-05-01,1639,1235,63,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-05-02,1639,1235,63,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-05-03,1646,1235,63,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-05-04,1646,1235,64,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-05-05,1646,1235,64,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-05-06,1646,1423,64,DE,DE-BW,8118,777,Landkreis Ludwigsburg
543984,2020-05-07,1646,1423,64,DE,DE-BW,8118,777,Landkreis Ludwigsburg
426158,2020-03-23,117,0,1,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-24,172,0,1,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-25,190,0,1,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-26,243,0,2,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-27,285,0,3,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-28,285,0,3,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-29,285,0,3,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-30,285,0,3,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-03-31,392,0,3,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-01,459,0,5,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-02,537,0,7,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-03,600,0,8,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-04,600,0,8,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-05,600,0,8,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-06,750,0,11,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-07,750,0,11,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-08,801,0,11,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-09,855,0,19,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-10,910,0,19,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-11,933,0,19,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-12,933,0,19,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-13,943,0,19,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-14,949,0,29,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-15,966,0,31,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-16,985,0,31,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-17,1002,387,35,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-18,1002,387,35,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-19,1002,387,34,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-20,1058,600,38,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-21,1071,691,40,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-22,1106,734,40,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-23,1155,740,44,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-24,1182,740,44,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-25,1218,740,45,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-26,1218,740,45,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-27,1274,740,46,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-28,1292,815,47,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-29,1303,815,52,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-04-30,1320,815,54,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-05-01,1320,815,54,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-05-02,1320,815,54,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-05-03,1320,815,54,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-05-04,1342,815,54,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-05-05,1354,815,55,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-05-06,1374,956,55,DE,DE-BW,8119,488,Rems-Murr-Kreis
426158,2020-05-07,1374,956,55,DE,DE-BW,8119,488,Rems-Murr-Kreis
125960,2020-03-23,55,0,1,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-24,60,0,1,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-25,71,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-26,81,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-27,104,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-28,122,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-29,124,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-30,147,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-03-31,168,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-01,168,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-02,220,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-03,220,0,0,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-04,265,0,1,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-05,274,0,1,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-06,274,0,1,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-07,277,0,1,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-08,285,0,2,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-09,317,0,3,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-10,331,0,3,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-11,331,0,3,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-12,338,0,4,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-13,344,0,4,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-14,344,0,4,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-15,351,0,7,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-16,361,0,9,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-17,361,83,9,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-18,363,83,10,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-19,381,83,10,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-20,386,0,10,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-21,386,0,10,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-22,386,734,10,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-23,389,74,11,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-24,397,74,13,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-25,402,74,13,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-26,402,74,13,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-27,406,74,13,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-28,409,83,13,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-29,409,83,13,DE,DE-BW,8121,1260,Heilbronn
125960,2020-04-30,413,83,14,DE,DE-BW,8121,1260,Heilbronn
125960,2020-05-01,415,83,14,DE,DE-BW,8121,1260,Heilbronn
125960,2020-05-02,415,83,15,DE,DE-BW,8121,1260,Heilbronn
125960,2020-05-03,415,83,15,DE,DE-BW,8121,1260,Heilbronn
125960,2020-05-04,415,83,15,DE,DE-BW,8121,1260,Heilbronn
125960,2020-05-05,418,83,15,DE,DE-BW,8121,1260,Heilbronn
125960,2020-05-06,418,83,15,DE,DE-BW,8121,1260,Heilbronn
125960,2020-05-07,418,83,15,DE,DE-BW,8121,1260,Heilbronn
343068,2020-03-23,197,0,2,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-24,212,0,3,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-25,236,0,4,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-26,279,0,5,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-27,331,0,5,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-28,342,0,5,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-29,365,0,5,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-30,390,0,5,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-03-31,427,0,8,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-04-01,435,0,8,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-04-02,484,0,8,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-04-03,485,0,8,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-04-04,521,0,8,DE,DE-BW,8125,304,Landkreis Heilbronn
343068,2020-04-05,521,0,8,DE,DE-BW,8125,304,Landkreis Heilbronn
