stateCode,reportDate,source,cases_day,deaths_day,reportDate_timestamp,ags,community_name,cases,deaths,population_number,population_density
DE-BW,2020-02-27,RKI,1,0,1582761600000,08118,Ludwigsburg,2,0,543984,792
DE-BW,2020-03-02,RKI,1,0,1583107200000,08118,Ludwigsburg,3,0,543984,792
DE-BW,2020-03-04,RKI,1,0,1583280000000,08118,Ludwigsburg,4,0,543984,792
DE-BW,2020-03-05,RKI,1,0,1583366400000,08118,Ludwigsburg,5,0,543984,792
DE-BW,2020-03-07,RKI,1,0,1583539200000,08118,Ludwigsburg,6,0,543984,792
DE-BW,2020-03-09,RKI,1,0,1583712000000,08118,Ludwigsburg,7,0,543984,792
DE-BW,2020-03-10,RKI,2,0,1583798400000,08118,Ludwigsburg,9,0,543984,792
DE-BW,2020-03-11,RKI,2,0,1583884800000,08118,Ludwigsburg,11,0,543984,792
DE-BW,2020-03-12,RKI,1,0,1583971200000,08118,Ludwigsburg,12,0,543984,792
DE-BW,2020-03-13,RKI,2,0,1584057600000,08118,Ludwigsburg,14,0,543984,792
DE-BW,2020-03-14,RKI,1,0,1584144000000,08118,Ludwigsburg,15,0,543984,792
DE-BW,2020-03-15,RKI,1,0,1584230400000,08118,Ludwigsburg,16,0,543984,792
DE-BW,2020-03-16,RKI,3,0,1584316800000,08118,Ludwigsburg,19,0,543984,792
DE-BW,2020-03-17,RKI,1,0,1584403200000,08118,Ludwigsburg,20,0,543984,792
DE-BW,2020-03-18,RKI,1,0,1584489600000,08118,Ludwigsburg,21,0,543984,792
DE-BW,2020-03-19,RKI,3,0,1584576000000,08118,Ludwigsburg,24,0,543984,792
DE-BW,2020-03-20,RKI,3,0,1584662400000,08118,Ludwigsburg,27,0,543984,792
DE-BW,2020-03-21,RKI,5,0,1584748800000,08118,Ludwigsburg,32,0,543984,792
DE-BW,2020-03-22,RKI,2,0,1584835200000,08118,Ludwigsburg,34,0,543984,792
DE-BW,2020-03-23,RKI,1,0,1584921600000,08118,Ludwigsburg,35,0,543984,792
DE-BW,2020-03-24,RKI,1,0,1585008000000,08118,Ludwigsburg,36,0,543984,792
DE-BW,2020-03-25,RKI,6,0,1585094400000,08118,Ludwigsburg,42,0,543984,792
DE-BW,2020-03-26,RKI,5,0,1585180800000,08118,Ludwigsburg,47,0,543984,792
DE-BW,2020-03-27,RKI,2,0,1585267200000,08118,Ludwigsburg,49,0,543984,792
DE-BW,2020-03-05,RKI,1,0,1583366400000,08119,Rems-Murr-Kreis,2,0,426158,497
DE-BW,2020-03-06,RKI,1,0,1583452800000,08119,Rems-Murr-Kreis,3,0,426158,497
DE-BW,2020-03-07,RKI,1,0,1583539200000,08119,Rems-Murr-Kreis,4,0,426158,497
DE-BW,2020-03-10,RKI,1,0,1583798400000,08119,Rems-Murr-Kreis,5,0,426158,497
DE-BW,2020-03-11,RKI,3,0,1583884800000,08119,Rems-Murr-Kreis,8,0,426158,497
DE-BW,2020-03-12,RKI,1,0,1583971200000,08119,Rems-Murr-Kreis,9,0,426158,497
DE-BW,2020-03-13,RKI,3,0,1584057600000,08119,Rems-Murr-Kreis,12,0,426158,497
DE-BW,2020-03-14,RKI,2,0,1584144000000,08119,Rems-Murr-Kreis,14,0,426158,497
DE-BW,2020-03-15,RKI,3,0,1584230400000,08119,Rems-Murr-Kreis,17,0,426158,497
DE-BW,2020-03-16,RKI,1,0,1584316800000,08119,Rems-Murr-Kreis,18,0,426158,497
DE-BW,2020-03-17,RKI,1,0,1584403200000,08119,Rems-Murr-Kreis,19,0,426158,497
DE-BW,2020-03-18,RKI,2,0,1584489600000,08119,Rems-Murr-Kreis,21,0,426158,497
DE-BW,2020-03-19,RKI,1,0,1584576000000,08119,Rems-Murr-Kreis,22,0,426158,497
DE-BW,2020-03-20,RKI,1,0,1584662400000,08119,Rems-Murr-Kreis,23,0,426158,497
DE-BW,2020-03-21,RKI,2,0,1584748800000,08119,Rems-Murr-Kreis,25,0,426158,497
DE-BW,2020-03-22,RKI,1,0,1584835200000,08119,Rems-Murr-Kreis,26,0,426158,497
DE-BW,2020-03-23,RKI,1,0,1584921600000,08119,Rems-Murr-Kreis,27,0,426158,497
DE-BW,2020-03-24,RKI,1,0,1585008000000,08119,Rems-Murr-Kreis,28,0,426158,497
DE-BW,2020-03-25,RKI,2,0,1585094400000,08119,Rems-Murr-Kreis,30,0,426158,497
DE-BW,2020-03-26,RKI,2,0,1585180800000,08119,Rems-Murr-Kreis,32,0,426158,497
DE-BW,2020-03-03,RKI,1,0,1583193600000,08121,Heilbronn,2,0,125960,1261
DE-BW,2020-03-05,RKI,1,0,1583366400000,08121,Heilbronn,3,0,125960,1261
DE-BW,2020-03-12,RKI,1,0,1583971200000,08121,Heilbronn,4,0,125960,1261
DE-BW,2020-03-14,RKI,1,0,1584144000000,08121,Heilbronn,5,0,125960,1261
DE-BW,2020-03-15,RKI,2,0,1584230400000,08121,Heilbronn,7,0,125960,1261
DE-BW,2020-03-17,RKI,3,0,1584403200000,08121,Heilbronn,10,0,125960,1261
DE-BW,2020-03-18,RKI,2,0,1584489600000,08121,Heilbronn,12,0,125960,1261
DE-BW,2020-03-19,RKI,1,0,1584576000000,08121,Heilbronn,13,0,125960,1261
DE-BW,2020-03-20,RKI,1,0,1584662400000,08121,Heilbronn,14,0,125960,1261
DE-BW,2020-03-21,RKI,3,0,1584748800000,08121,Heilbronn,17,0,125960,1261
DE-BW,2020-03-22,RKI,1,0,1584835200000,08121,Heilbronn,18,0,125960,1261
DE-BW,2020-03-23,RKI,2,0,1584921600000,08121,Heilbronn,20,0,125960,1261
DE-BW,2020-03-24,RKI,2,0,1585008000000,08121,Heilbronn,22,0,125960,1261
DE-BW,2020-03-25,RKI,1,0,1585094400000,08121,Heilbronn,23,0,125960,1261
DE-BW,2020-03-26,RKI,3,0,1585180800000,08121,Heilbronn,26,0,125960,1261
DE-BW,2020-03-02,RKI,1,0,1583107200000,08125,Heilbronn,2,0,343068,312
DE-BW,2020-03-04,RKI,1,0,1583280000000,08125,Heilbronn,3,0,343068,312
DE-BW,2020-03-05,RKI,1,0,1583366400000,08125,Heilbronn,4,0,343068,312
DE-BW,2020-03-06,RKI,1,0,1583452800000,08125,Heilbronn,5,0,343068,312
DE-BW,2020-03-08,RKI,1,0,1583625600000,08125,Heilbronn,6,0,343068,312
DE-BW,2020-03-09,RKI,1,0,1583712000000,08125,Heilbronn,7,0,343068,312
DE-BW,2020-03-10,RKI,1,0,1583798400000,08125,Heilbronn,8,0,343068,312
DE-BW,2020-03-11,RKI,1,0,1583884800000,08125,Heilbronn,9,0,343068,312
DE-BW,2020-03-13,RKI,1,0,1584057600000,08125,Heilbronn,10,0,343068,312
DE-BW,2020-03-14,RKI,1,0,1584144000000,08125,Heilbronn,11,0,343068,312
DE-BW,2020-03-15,RKI,1,0,1584230400000,08125,Heilbronn,12,0,343068,312
DE-BW,2020-03-16,RKI,2,0,1584316800000,08125,Heilbronn,14,0,343068,312
DE-BW,2020-03-17,RKI,1,0,1584403200000,08125,Heilbronn,15,0,343068,312
DE-BW,2020-03-18,RKI,2,0,1584489600000,08125,Heilbronn,17,0,343068,312
DE-BW,2020-03-19,RKI,1,0,1584576000000,08125,Heilbronn,18,0,343068,312
DE-BW,2020-03-20,RKI,5,0,1584662400000,08125,Heilbronn,23,0,343068,312
DE-BW,2020-03-21,RKI,2,0,1584748800000,08125,Heilbronn,25,0,343068,312
DE-BW,2020-03-22,RKI,1,0,1584835200000,08125,Heilbronn,26,0,343068,312
DE-BW,2020-03-23,RKI,1,0,1584921600000,08125,Heilbronn,27,0,343068,312
DE-BW,2020-03-24,RKI,1,0,1585008000000,08125,Heilbronn,28,0,343068,312
DE-BW,2020-03-25,RKI,1,0,1585094400000,08125,Heilbronn,29,0,343068,312
DE-BW,2020-03-26,RKI,4,0,1585180800000,08125,Heilbronn,33,0,343068,312
DE-BW,2020-03-27,RKI,1,0,1585267200000,08125,Heilbronn,34,0,343068,312
DE-BW,2020-03-07,RKI,1,0,1583539200000,08126,Hohenlohekreis,2,0,112010,144
DE-BW,2020-03-08,RKI,1,0,1583625600000,08126,Hohenlohekreis,3,0,112010,144
DE-BW,2020-03-10,RKI,3,0,1583798400000,08126,Hohenlohekreis,6,0,112010,144
DE-BW,2020-03-11,RKI,1,0,1583884800000,08126,Hohenlohekreis,7,0,112010,144
DE-BW,2020-03-12,RKI,1,0,1583971200000,08126,Hohenlohekreis,8,0,112010,144
DE-BW,2020-03-13,RKI,1,0,1584057600000,08126,Hohenlohekreis,9,0,112010,144
DE-BW,2020-03-14,RKI,1,0,1584144000000,08126,Hohenlohekreis,10,0,112010,144
DE-BW,2020-03-16,RKI,1,0,1584316800000,08126,Hohenlohekreis,11,0,112010,144
DE-BW,2020-03-17,RKI,6,0,1584403200000,08126,Hohenlohekreis,17,0,112010,144
DE-BW,2020-03-18,RKI,1,0,1584489600000,08126,Hohenlohekreis,18,0,112010,144
DE-BW,2020-03-19,RKI,1,0,1584576000000,08126,Hohenlohekreis,19,0,112010,144
DE-BW,2020-03-20,RKI,5,0,1584662400000,08126,Hohenlohekreis,24,0,112010,144
DE-BW,2020-03-21,RKI,1,0,1584748800000,08126,Hohenlohekreis,25,0,112010,144
DE-BW,2020-03-22,RKI,5,0,1584835200000,08126,Hohenlohekreis,30,0,112010,144
DE-BW,2020-03-23,RKI,1,0,1584921600000,08126,Hohenlohekreis,31,0,112010,144
DE-BW,2020-03-24,RKI,1,0,1585008000000,08126,Hohenlohekreis,32,0,112010,144
DE-BW,2020-03-25,RKI,1,0,1585094400000,08126,Hohenlohekreis,33,0,112010,144
DE-BW,2020-03-26,RKI,3,0,1585180800000,08126,Hohenlohekreis,36,0,112010,144
DE-BW,2020-03-27,RKI,1,0,1585267200000,08126,Hohenlohekreis,37,0,112010,144
DE-BW,2020-03-10,RKI,1,0,1583798400000,08127,Schwäbisch Hall,2,0,195861,132
DE-BW,2020-03-11,RKI,1,0,1583884800000,08127,Schwäbisch Hall,3,0,195861,132
DE-BW,2020-03-12,RKI,2,0,1583971200000,08127,Schwäbisch Hall,5,0,195861,132
DE-BW,2020-03-13,RKI,1,0,1584057600000,08127,Schwäbisch Hall,6,0,195861,132
DE-BW,2020-03-14,RKI,3,0,1584144000000,08127,Schwäbisch Hall,9,0,195861,132
DE-BW,2020-03-15,RKI,1,0,1584230400000,08127,Schwäbisch Hall,10,0,195861,132
DE-BW,2020-03-16,RKI,1,0,1584316800000,08127,Schwäbisch Hall,11,0,195861,132
DE-BW,2020-03-17,RKI,5,0,1584403200000,08127,Schwäbisch Hall,16,0,195861,132
DE-BW,2020-03-18,RKI,5,0,1584489600000,08127,Schwäbisch Hall,21,0,195861,132
DE-BW,2020-03-19,RKI,1,0,1584576000000,08127,Schwäbisch Hall,22,0,195861,132
DE-BW,2020-03-20,RKI,4,0,1584662400000,08127,Schwäbisch Hall,26,0,195861,132
DE-BW,2020-03-21,RKI,2,0,1584748800000,08127,Schwäbisch Hall,28,0,195861,132
DE-BW,2020-03-22,RKI,3,0,1584835200000,08127,Schwäbisch Hall,31,0,195861,132
DE-BW,2020-03-23,RKI,3,0,1584921600000,08127,Schwäbisch Hall,34,0,195861,132
DE-BW,2020-03-24,RKI,2,0,1585008000000,08127,Schwäbisch Hall,36,0,195861,132
DE-BW,2020-03-25,RKI,1,0,1585094400000,08127,Schwäbisch Hall,37,0,195861,132
DE-BW,2020-03-26,RKI,1,0,1585180800000,08127,Schwäbisch Hall,38,0,195861,132
DE-BW,2020-03-27,RKI,1,0,1585267200000,08127,Schwäbisch Hall,39,0,195861,132
DE-BW,2020-03-05,RKI,1,0,1583366400000,08128,Main-Tauber-Kreis,2,0,132321,101
DE-BW,2020-03-06,RKI,2,0,1583452800000,08128,Main-Tauber-Kreis,4,0,132321,101
DE-BW,2020-03-09,RKI,1,0,1583712000000,08128,Main-Tauber-Kreis,5,0,132321,101
DE-BW,2020-03-10,RKI,1,0,1583798400000,08128,Main-Tauber-Kreis,6,0,132321,101
DE-BW,2020-03-11,RKI,2,0,1583884800000,08128,Main-Tauber-Kreis,8,0,132321,101
DE-BW,2020-03-12,RKI,3,0,1583971200000,08128,Main-Tauber-Kreis,11,0,132321,101
DE-BW,2020-03-13,RKI,1,0,1584057600000,08128,Main-Tauber-Kreis,12,0,132321,101
DE-BW,2020-03-14,RKI,1,0,1584144000000,08128,Main-Tauber-Kreis,13,0,132321,101
DE-BW,2020-03-16,RKI,1,0,1584316800000,08128,Main-Tauber-Kreis,14,0,132321,101
DE-BW,2020-03-17,RKI,1,0,1584403200000,08128,Main-Tauber-Kreis,15,0,132321,101
DE-BW,2020-03-18,RKI,1,0,1584489600000,08128,Main-Tauber-Kreis,16,0,132321,101
DE-BW,2020-03-19,RKI,1,0,1584576000000,08128,Main-Tauber-Kreis,17,0,132321,101
DE-BW,2020-03-20,RKI,1,0,1584662400000,08128,Main-Tauber-Kreis,18,0,132321,101
DE-BW,2020-03-21,RKI,1,0,1584748800000,08128,Main-Tauber-Kreis,19,0,132321,101
DE-BW,2020-03-22,RKI,1,0,1584835200000,08128,Main-Tauber-Kreis,20,0,132321,101
DE-BW,2020-03-23,RKI,1,0,1584921600000,08128,Main-Tauber-Kreis,21,0,132321,101
DE-BW,2020-03-24,RKI,1,0,1585008000000,08128,Main-Tauber-Kreis,22,0,132321,101
DE-BW,2020-03-25,RKI,2,0,1585094400000,08128,Main-Tauber-Kreis,24,0,132321,101
DE-BW,2020-03-26,RKI,1,0,1585180800000,08128,Main-Tauber-Kreis,25,0,132321,101
DE-BW,2020-03-14,RKI,2,0,1584144000000,08135,Heidenheim,4,0,132472,211
DE-BW,2020-03-18,RKI,1,0,1584489600000,08135,Heidenheim,5,0,132472,211
DE-BW,2020-03-19,RKI,1,0,1584576000000,08135,Heidenheim,6,0,132472,211
DE-BW,2020-03-20,RKI,1,0,1584662400000,08135,Heidenheim,7,0,132472,211
DE-BW,2020-03-22,RKI,1,0,1584835200000,08135,Heidenheim,8,0,132472,211
DE-BW,2020-03-23,RKI,2,0,1584921600000,08135,Heidenheim,10,0,132472,211
DE-BW,2020-03-24,RKI,1,0,1585008000000,08135,Heidenheim,11,0,132472,211
DE-BW,2020-03-25,RKI,1,0,1585094400000,08135,Heidenheim,12,0,132472,211
DE-BW,2020-03-26,RKI,2,0,1585180800000,08135,Heidenheim,14,0,132472,211
DE-BW,2020-03-27,RKI,1,1,1585267200000,08135,Heidenheim,15,1,132472,211
DE-BW,2020-03-04,RKI,1,0,1583280000000,08136,Ostalbkreis,2,0,314002,208
DE-BW,2020-03-09,RKI,1,0,1583712000000,08136,Ostalbkreis,3,0,314002,208
DE-BW,2020-03-10,RKI,1,0,1583798400000,08136,Ostalbkreis,4,0,314002,208
DE-BW,2020-03-11,RKI,1,0,1583884800000,08136,Ostalbkreis,5,0,314002,208
DE-BW,2020-03-12,RKI,5,0,1583971200000,08136,Ostalbkreis,10,0,314002,208
DE-BW,2020-03-13,RKI,1,0,1584057600000,08136,Ostalbkreis,11,0,314002,208
DE-BW,2020-03-14,RKI,1,0,1584144000000,08136,Ostalbkreis,12,0,314002,208
DE-BW,2020-03-15,RKI,2,0,1584230400000,08136,Ostalbkreis,14,0,314002,208
DE-BW,2020-03-16,RKI,2,0,1584316800000,08136,Ostalbkreis,16,0,314002,208
DE-BW,2020-03-17,RKI,7,0,1584403200000,08136,Ostalbkreis,23,0,314002,208
DE-BW,2020-03-18,RKI,1,0,1584489600000,08136,Ostalbkreis,24,0,314002,208
DE-BW,2020-03-19,RKI,2,0,1584576000000,08136,Ostalbkreis,26,0,314002,208
DE-BW,2020-03-20,RKI,1,0,1584662400000,08136,Ostalbkreis,27,0,314002,208
DE-BW,2020-03-21,RKI,1,0,1584748800000,08136,Ostalbkreis,28,0,314002,208
DE-BW,2020-03-22,RKI,1,0,1584835200000,08136,Ostalbkreis,29,0,314002,208
DE-BW,2020-03-23,RKI,1,0,1584921600000,08136,Ostalbkreis,30,0,314002,208
DE-BW,2020-03-24,RKI,4,0,1585008000000,08136,Ostalbkreis,34,0,314002,208
DE-BW,2020-03-25,RKI,2,0,1585094400000,08136,Ostalbkreis,36,0,314002,208
DE-BW,2020-03-26,RKI,1,0,1585180800000,08136,Ostalbkreis,37,0,314002,208
DE-BW,2020-03-10,RKI,1,0,1583798400000,08211,Baden-Baden,2,0,55123,393
DE-BW,2020-03-11,RKI,1,0,1583884800000,08211,Baden-Baden,3,0,55123,393
DE-BW,2020-03-13,RKI,1,0,1584057600000,08211,Baden-Baden,4,0,55123,393
DE-BW,2020-03-15,RKI,1,0,1584230400000,08211,Baden-Baden,5,0,55123,393
DE-BW,2020-03-16,RKI,1,0,1584316800000,08211,Baden-Baden,6,0,55123,393
DE-BW,2020-03-17,RKI,1,0,1584403200000,08211,Baden-Baden,7,0,55123,393
DE-BW,2020-03-18,RKI,1,0,1584489600000,08211,Baden-Baden,8,0,55123,393
DE-BW,2020-03-19,RKI,2,0,1584576000000,08211,Baden-Baden,10,0,55123,393
DE-BW,2020-03-20,RKI,1,0,1584662400000,08211,Baden-Baden,11,0,55123,393
DE-BW,2020-03-21,RKI,1,0,1584748800000,08211,Baden-Baden,12,0,55123,393
DE-BW,2020-03-22,RKI,1,0,1584835200000,08211,Baden-Baden,13,0,55123,393
DE-BW,2020-03-24,RKI,2,0,1585008000000,08211,Baden-Baden,15,0,55123,393
DE-BW,2020-03-25,RKI,1,0,1585094400000,08211,Baden-Baden,16,0,55123,393
DE-BW,2020-03-26,RKI,1,0,1585180800000,08211,Baden-Baden,17,0,55123,393
DE-BW,2020-03-27,RKI,1,0,1585267200000,08211,Baden-Baden,18,0,55123,393
DE-BW,2020-03-06,RKI,1,0,1583452800000,08212,Karlsruhe,2,0,313092,1805
DE-BW,2020-03-10,RKI,1,0,1583798400000,08212,Karlsruhe,3,0,313092,1805
DE-BW,2020-03-11,RKI,1,0,1583884800000,08212,Karlsruhe,4,0,313092,1805
DE-BW,2020-03-12,RKI,1,0,1583971200000,08212,Karlsruhe,5,0,313092,1805
DE-BW,2020-03-13,RKI,1,0,1584057600000,08212,Karlsruhe,6,0,313092,1805
DE-BW,2020-03-14,RKI,2,0,1584144000000,08212,Karlsruhe,8,0,313092,1805
DE-BW,2020-03-15,RKI,1,0,1584230400000,08212,Karlsruhe,9,0,313092,1805
DE-BW,2020-03-16,RKI,2,0,1584316800000,08212,Karlsruhe,11,0,313092,1805
DE-BW,2020-03-17,RKI,1,0,1584403200000,08212,Karlsruhe,12,0,313092,1805
DE-BW,2020-03-18,RKI,2,0,1584489600000,08212,Karlsruhe,14,0,313092,1805
DE-BW,2020-03-19,RKI,3,0,1584576000000,08212,Karlsruhe,17,0,313092,1805
DE-BW,2020-03-20,RKI,2,0,1584662400000,08212,Karlsruhe,19,0,313092,1805
DE-BW,2020-03-21,RKI,1,0,1584748800000,08212,Karlsruhe,20,0,313092,1805
DE-BW,2020-03-22,RKI,5,0,1584835200000,08212,Karlsruhe,25,0,313092,1805
DE-BW,2020-03-23,RKI,3,0,1584921600000,08212,Karlsruhe,28,0,313092,1805
DE-BW,2020-03-24,RKI,3,0,1585008000000,08212,Karlsruhe,31,0,313092,1805
DE-BW,2020-03-25,RKI,1,0,1585094400000,08212,Karlsruhe,32,0,313092,1805
DE-BW,2020-03-26,RKI,1,0,1585180800000,08212,Karlsruhe,33,0,313092,1805
DE-BW,2020-03-03,RKI,1,0,1583193600000,08215,Karlsruhe,2,0,444232,409
DE-BW,2020-03-06,RKI,2,0,1583452800000,08215,Karlsruhe,4,0,444232,409
DE-BW,2020-03-07,RKI,1,0,1583539200000,08215,Karlsruhe,5,0,444232,409
DE-BW,2020-03-09,RKI,1,0,1583712000000,08215,Karlsruhe,6,0,444232,409
DE-BW,2020-03-10,RKI,1,0,1583798400000,08215,Karlsruhe,7,0,444232,409
DE-BW,2020-03-11,RKI,2,0,1583884800000,08215,Karlsruhe,9,0,444232,409
