stateCode,reportDate,source,cases_day,deaths_day,reportDate_timestamp,ags,community_name,cases,deaths,population_number,population_density
DE-BW,05-03-2020,RKI,0,0,1583366400000,08111,Stuttgart,0,0,634830,3062
DE-BW,06-03-2020,RKI,1,0,1583452800000,08111,Stuttgart,1,0,634830,3062
DE-BW,07-03-2020,RKI,4,0,1583539200000,08111,Stuttgart,5,0,634830,3062
DE-BW,09-03-2020,RKI,7,0,1583712000000,08111,Stuttgart,12,0,634830,3062
DE-BW,10-03-2020,RKI,11,0,1583798400000,08111,Stuttgart,23,0,634830,3062
DE-BW,11-03-2020,RKI,5,0,1583884800000,08111,Stuttgart,28,0,634830,3062
DE-BW,12-03-2020,RKI,8,0,1583971200000,08111,Stuttgart,36,0,634830,3062
DE-BW,13-03-2020,RKI,35,0,1584057600000,08111,Stuttgart,71,0,634830,3062
DE-BW,14-03-2020,RKI,31,0,1584144000000,08111,Stuttgart,102,0,634830,3062
DE-BW,15-03-2020,RKI,19,0,1584230400000,08111,Stuttgart,121,0,634830,3062
DE-BW,16-03-2020,RKI,69,1,1584316800000,08111,Stuttgart,190,1,634830,3062
DE-BW,17-03-2020,RKI,26,0,1584403200000,08111,Stuttgart,216,1,634830,3062
DE-BW,18-03-2020,RKI,66,0,1584489600000,08111,Stuttgart,282,1,634830,3062
DE-BW,19-03-2020,RKI,33,2,1584576000000,08111,Stuttgart,315,3,634830,3062
DE-BW,20-03-2020,RKI,61,1,1584662400000,08111,Stuttgart,376,4,634830,3062
DE-BW,21-03-2020,RKI,44,0,1584748800000,08111,Stuttgart,420,4,634830,3062
DE-BW,22-03-2020,RKI,16,1,1584835200000,08111,Stuttgart,436,5,634830,3062
DE-BW,23-03-2020,RKI,24,0,1584921600000,08111,Stuttgart,460,5,634830,3062
DE-BW,24-03-2020,RKI,34,1,1585008000000,08111,Stuttgart,494,6,634830,3062
DE-BW,25-03-2020,RKI,36,0,1585094400000,08111,Stuttgart,530,6,634830,3062
DE-BW,26-03-2020,RKI,62,4,1585180800000,08111,Stuttgart,592,10,634830,3062
DE-BW,27-03-2020,RKI,56,0,1585267200000,08111,Stuttgart,648,10,634830,3062
DE-BW,28-03-2020,RKI,36,1,1585353600000,08111,Stuttgart,684,11,634830,3062
DE-BW,29-03-2020,RKI,42,0,1585440000000,08111,Stuttgart,726,11,634830,3062
DE-BW,30-03-2020,RKI,20,0,1585526400000,08111,Stuttgart,746,11,634830,3062
DE-BW,31-03-2020,RKI,44,1,1585612800000,08111,Stuttgart,790,12,634830,3062
DE-BW,01-04-2020,RKI,36,0,1585699200000,08111,Stuttgart,826,12,634830,3062
DE-BW,02-04-2020,RKI,26,2,1585785600000,08111,Stuttgart,852,14,634830,3062
DE-BW,03-04-2020,RKI,25,0,1585872000000,08111,Stuttgart,877,14,634830,3062
DE-BW,04-04-2020,RKI,25,0,1585958400000,08111,Stuttgart,902,14,634830,3062
DE-BW,05-04-2020,RKI,12,0,1586044800000,08111,Stuttgart,914,14,634830,3062
DE-BW,06-04-2020,RKI,17,1,1586131200000,08111,Stuttgart,931,15,634830,3062
DE-BW,27-02-2020,RKI,0,0,1582761600000,08115,Böblingen,0,0,391640,634
DE-BW,05-03-2020,RKI,1,0,1583366400000,08115,Böblingen,1,0,391640,634
DE-BW,09-03-2020,RKI,0,0,1583712000000,08115,Böblingen,1,0,391640,634
DE-BW,11-03-2020,RKI,1,0,1583884800000,08115,Böblingen,2,0,391640,634
DE-BW,12-03-2020,RKI,2,0,1583971200000,08115,Böblingen,4,0,391640,634
DE-BW,13-03-2020,RKI,11,0,1584057600000,08115,Böblingen,15,0,391640,634
DE-BW,14-03-2020,RKI,5,0,1584144000000,08115,Böblingen,20,0,391640,634
DE-BW,15-03-2020,RKI,12,2,1584230400000,08115,Böblingen,32,2,391640,634
DE-BW,16-03-2020,RKI,8,0,1584316800000,08115,Böblingen,40,2,391640,634
DE-BW,17-03-2020,RKI,21,1,1584403200000,08115,Böblingen,61,3,391640,634
DE-BW,18-03-2020,RKI,41,0,1584489600000,08115,Böblingen,102,3,391640,634
DE-BW,19-03-2020,RKI,33,1,1584576000000,08115,Böblingen,135,4,391640,634
DE-BW,20-03-2020,RKI,54,3,1584662400000,08115,Böblingen,189,7,391640,634
DE-BW,21-03-2020,RKI,37,1,1584748800000,08115,Böblingen,226,8,391640,634
DE-BW,22-03-2020,RKI,24,0,1584835200000,08115,Böblingen,250,8,391640,634
DE-BW,23-03-2020,RKI,50,2,1584921600000,08115,Böblingen,300,10,391640,634
DE-BW,24-03-2020,RKI,47,2,1585008000000,08115,Böblingen,347,12,391640,634
DE-BW,25-03-2020,RKI,32,0,1585094400000,08115,Böblingen,379,12,391640,634
DE-BW,26-03-2020,RKI,53,0,1585180800000,08115,Böblingen,432,12,391640,634
DE-BW,27-03-2020,RKI,48,0,1585267200000,08115,Böblingen,480,12,391640,634
DE-BW,28-03-2020,RKI,40,0,1585353600000,08115,Böblingen,520,12,391640,634
DE-BW,29-03-2020,RKI,41,0,1585440000000,08115,Böblingen,561,12,391640,634
DE-BW,30-03-2020,RKI,27,0,1585526400000,08115,Böblingen,588,12,391640,634
DE-BW,31-03-2020,RKI,49,0,1585612800000,08115,Böblingen,637,12,391640,634
DE-BW,01-04-2020,RKI,71,4,1585699200000,08115,Böblingen,708,16,391640,634
DE-BW,02-04-2020,RKI,49,0,1585785600000,08115,Böblingen,757,16,391640,634
DE-BW,03-04-2020,RKI,40,0,1585872000000,08115,Böblingen,797,16,391640,634
DE-BW,04-04-2020,RKI,38,0,1585958400000,08115,Böblingen,835,16,391640,634
DE-BW,05-04-2020,RKI,59,1,1586044800000,08115,Böblingen,894,17,391640,634
DE-BW,06-04-2020,RKI,23,0,1586131200000,08115,Böblingen,917,17,391640,634
DE-BW,01-03-2020,RKI,0,0,1583020800000,08116,Esslingen,0,0,533859,832
DE-BW,02-03-2020,RKI,0,0,1583107200000,08116,Esslingen,0,0,533859,832
DE-BW,03-03-2020,RKI,2,0,1583193600000,08116,Esslingen,2,0,533859,832
DE-BW,04-03-2020,RKI,5,0,1583280000000,08116,Esslingen,7,0,533859,832
DE-BW,05-03-2020,RKI,4,0,1583366400000,08116,Esslingen,11,0,533859,832
DE-BW,06-03-2020,RKI,2,0,1583452800000,08116,Esslingen,13,0,533859,832
DE-BW,07-03-2020,RKI,1,0,1583539200000,08116,Esslingen,14,0,533859,832
DE-BW,08-03-2020,RKI,0,0,1583625600000,08116,Esslingen,14,0,533859,832
DE-BW,10-03-2020,RKI,15,0,1583798400000,08116,Esslingen,29,0,533859,832
DE-BW,11-03-2020,RKI,12,0,1583884800000,08116,Esslingen,41,0,533859,832
DE-BW,12-03-2020,RKI,16,2,1583971200000,08116,Esslingen,57,2,533859,832
DE-BW,13-03-2020,RKI,14,0,1584057600000,08116,Esslingen,71,2,533859,832
DE-BW,14-03-2020,RKI,38,0,1584144000000,08116,Esslingen,109,2,533859,832
DE-BW,15-03-2020,RKI,5,0,1584230400000,08116,Esslingen,114,2,533859,832
DE-BW,16-03-2020,RKI,78,0,1584316800000,08116,Esslingen,192,2,533859,832
DE-BW,17-03-2020,RKI,50,0,1584403200000,08116,Esslingen,242,2,533859,832
DE-BW,18-03-2020,RKI,47,0,1584489600000,08116,Esslingen,289,2,533859,832
DE-BW,19-03-2020,RKI,37,0,1584576000000,08116,Esslingen,326,2,533859,832
DE-BW,20-03-2020,RKI,76,1,1584662400000,08116,Esslingen,402,3,533859,832
DE-BW,21-03-2020,RKI,12,1,1584748800000,08116,Esslingen,414,4,533859,832
DE-BW,22-03-2020,RKI,47,3,1584835200000,08116,Esslingen,461,7,533859,832
DE-BW,23-03-2020,RKI,14,0,1584921600000,08116,Esslingen,475,7,533859,832
DE-BW,24-03-2020,RKI,63,1,1585008000000,08116,Esslingen,538,8,533859,832
DE-BW,25-03-2020,RKI,39,5,1585094400000,08116,Esslingen,577,13,533859,832
DE-BW,26-03-2020,RKI,53,3,1585180800000,08116,Esslingen,630,16,533859,832
DE-BW,27-03-2020,RKI,71,3,1585267200000,08116,Esslingen,701,19,533859,832
DE-BW,28-03-2020,RKI,55,2,1585353600000,08116,Esslingen,756,21,533859,832
DE-BW,29-03-2020,RKI,18,2,1585440000000,08116,Esslingen,774,23,533859,832
DE-BW,30-03-2020,RKI,41,3,1585526400000,08116,Esslingen,815,26,533859,832
DE-BW,31-03-2020,RKI,70,1,1585612800000,08116,Esslingen,885,27,533859,832
DE-BW,01-04-2020,RKI,58,4,1585699200000,08116,Esslingen,943,31,533859,832
DE-BW,02-04-2020,RKI,55,1,1585785600000,08116,Esslingen,998,32,533859,832
DE-BW,03-04-2020,RKI,56,1,1585872000000,08116,Esslingen,1054,33,533859,832
DE-BW,04-04-2020,RKI,22,1,1585958400000,08116,Esslingen,1076,34,533859,832
DE-BW,05-04-2020,RKI,7,0,1586044800000,08116,Esslingen,1083,34,533859,832
DE-BW,06-04-2020,RKI,9,0,1586131200000,08116,Esslingen,1092,34,533859,832
DE-BW,02-03-2020,RKI,0,0,1583107200000,08117,Göppingen,0,0,257253,400
DE-BW,04-03-2020,RKI,0,0,1583280000000,08117,Göppingen,0,0,257253,400
DE-BW,10-03-2020,RKI,4,0,1583798400000,08117,Göppingen,4,0,257253,400
DE-BW,11-03-2020,RKI,6,0,1583884800000,08117,Göppingen,10,0,257253,400
DE-BW,12-03-2020,RKI,16,1,1583971200000,08117,Göppingen,26,1,257253,400
DE-BW,13-03-2020,RKI,4,0,1584057600000,08117,Göppingen,30,1,257253,400
DE-BW,14-03-2020,RKI,6,0,1584144000000,08117,Göppingen,36,1,257253,400
DE-BW,15-03-2020,RKI,8,0,1584230400000,08117,Göppingen,44,1,257253,400
DE-BW,16-03-2020,RKI,2,0,1584316800000,08117,Göppingen,46,1,257253,400
DE-BW,17-03-2020,RKI,16,0,1584403200000,08117,Göppingen,62,1,257253,400
DE-BW,18-03-2020,RKI,24,0,1584489600000,08117,Göppingen,86,1,257253,400
DE-BW,19-03-2020,RKI,37,0,1584576000000,08117,Göppingen,123,1,257253,400
DE-BW,20-03-2020,RKI,33,2,1584662400000,08117,Göppingen,156,3,257253,400
DE-BW,21-03-2020,RKI,18,1,1584748800000,08117,Göppingen,174,4,257253,400
DE-BW,22-03-2020,RKI,4,0,1584835200000,08117,Göppingen,178,4,257253,400
DE-BW,23-03-2020,RKI,10,1,1584921600000,08117,Göppingen,188,5,257253,400
DE-BW,24-03-2020,RKI,27,3,1585008000000,08117,Göppingen,215,8,257253,400
DE-BW,25-03-2020,RKI,31,0,1585094400000,08117,Göppingen,246,8,257253,400
DE-BW,26-03-2020,RKI,28,2,1585180800000,08117,Göppingen,274,10,257253,400
DE-BW,27-03-2020,RKI,41,0,1585267200000,08117,Göppingen,315,10,257253,400
DE-BW,28-03-2020,RKI,28,0,1585353600000,08117,Göppingen,343,10,257253,400
DE-BW,29-03-2020,RKI,18,0,1585440000000,08117,Göppingen,361,10,257253,400
DE-BW,30-03-2020,RKI,10,1,1585526400000,08117,Göppingen,371,11,257253,400
DE-BW,31-03-2020,RKI,51,2,1585612800000,08117,Göppingen,422,13,257253,400
DE-BW,01-04-2020,RKI,27,2,1585699200000,08117,Göppingen,449,15,257253,400
DE-BW,02-04-2020,RKI,19,0,1585785600000,08117,Göppingen,468,15,257253,400
DE-BW,03-04-2020,RKI,19,1,1585872000000,08117,Göppingen,487,16,257253,400
