reportDate,ags,community_name,population_number,population_density,stateCode,cases,deaths,recovered,cases_day,recovered_day,deaths_day
17-04-2020,9272,Freyung-Grafenau,75564,76,DE-BY,155,8,108,10,17,0
18-04-2020,9272,Freyung-Grafenau,75564,76,DE-BY,161,8,108,6,0,0
19-04-2020,9272,Freyung-Grafenau,75564,76,DE-BY,161,8,110,0,2,0
20-04-2020,9272,Freyung-Grafenau,75564,76,DE-BY,162,9,112,1,2,1
21-04-2020,9272,Freyung-Grafenau,75564,76,DE-BY,163,9,114,1,2,0
22-04-2020,9272,Freyung-Grafenau,75564,76,DE-BY,165,9,114,2,0,0
23-04-2020,9272,Freyung-Grafenau,75564,76,DE-BY,166,9,114,1,0,0
04-03-2020,9273,Kelheim,90040,136,DE-BY,0,,,,,
05-03-2020,9273,Kelheim,90040,136,DE-BY,0,,,0,,
06-03-2020,9273,Kelheim,90040,136,DE-BY,0,,,0,,
07-03-2020,9273,Kelheim,90040,136,DE-BY,0,,,0,,
08-03-2020,9273,Kelheim,90040,136,DE-BY,0,,,0,,
09-03-2020,9273,Kelheim,90040,136,DE-BY,1,,,1,,
10-03-2020,9273,Kelheim,90040,136,DE-BY,2,,,1,,
11-03-2020,9273,Kelheim,90040,136,DE-BY,2,,,0,,
12-03-2020,9273,Kelheim,90040,136,DE-BY,3,,,1,,
13-03-2020,9273,Kelheim,90040,136,DE-BY,3,,,0,,
14-03-2020,9273,Kelheim,90040,136,DE-BY,3,,,0,,
15-03-2020,9273,Kelheim,90040,136,DE-BY,3,,,0,,
16-03-2020,9273,Kelheim,90040,136,DE-BY,6,,,3,,
17-03-2020,9273,Kelheim,90040,136,DE-BY,6,,,0,,
18-03-2020,9273,Kelheim,90040,136,DE-BY,6,,,0,,
19-03-2020,9273,Kelheim,90040,136,DE-BY,14,,,8,,
20-03-2020,9273,Kelheim,90040,136,DE-BY,22,,,8,,
21-03-2020,9273,Kelheim,90040,136,DE-BY,26,,,4,,
22-03-2020,9273,Kelheim,90040,136,DE-BY,36,,,10,,
23-03-2020,9273,Kelheim,90040,136,DE-BY,42,,,6,,
24-03-2020,9273,Kelheim,90040,136,DE-BY,50,,,8,,
25-03-2020,9273,Kelheim,90040,136,DE-BY,56,,,6,,
26-03-2020,9273,Kelheim,90040,136,DE-BY,62,,,6,,
27-03-2020,9273,Kelheim,90040,136,DE-BY,76,2,,14,,
28-03-2020,9273,Kelheim,90040,136,DE-BY,89,2,,13,,0
29-03-2020,9273,Kelheim,90040,136,DE-BY,101,,,12,,
30-03-2020,9273,Kelheim,90040,136,DE-BY,126,3,,25,,
31-03-2020,9273,Kelheim,90040,136,DE-BY,127,3,,1,,0
01-04-2020,9273,Kelheim,90040,136,DE-BY,132,5,,5,,2
02-04-2020,9273,Kelheim,90040,136,DE-BY,154,7,57,22,,2
03-04-2020,9273,Kelheim,90040,136,DE-BY,193,7,75,39,18,0
04-04-2020,9273,Kelheim,90040,136,DE-BY,218,8,108,25,33,1
05-04-2020,9273,Kelheim,90040,136,DE-BY,238,11,108,20,0,3
06-04-2020,9273,Kelheim,90040,136,DE-BY,258,11,140,20,32,0
07-04-2020,9273,Kelheim,90040,136,DE-BY,266,12,156,8,16,1
08-04-2020,9273,Kelheim,90040,136,DE-BY,278,14,166,12,10,2
09-04-2020,9273,Kelheim,90040,136,DE-BY,283,16,166,5,0,2
10-04-2020,9273,Kelheim,90040,136,DE-BY,317,17,181,34,15,1
11-04-2020,9273,Kelheim,90040,136,DE-BY,330,17,181,13,0,0
12-04-2020,9273,Kelheim,90040,136,DE-BY,340,19,205,10,24,2
13-04-2020,9273,Kelheim,90040,136,DE-BY,351,19,205,11,0,0
14-04-2020,9273,Kelheim,90040,136,DE-BY,355,21,224,4,19,2
15-04-2020,9273,Kelheim,90040,136,DE-BY,359,23,236,4,12,2
16-04-2020,9273,Kelheim,90040,136,DE-BY,364,26,244,5,8,3
17-04-2020,9273,Kelheim,90040,136,DE-BY,378,26,249,14,5,0
18-04-2020,9273,Kelheim,90040,136,DE-BY,387,28,260,9,11,2
19-04-2020,9273,Kelheim,90040,136,DE-BY,392,28,260,5,0,0
20-04-2020,9273,Kelheim,90040,136,DE-BY,396,28,260,4,0,0
21-04-2020,9273,Kelheim,90040,136,DE-BY,404,28,291,8,31,0
22-04-2020,9273,Kelheim,90040,136,DE-BY,404,29,303,0,12,1
23-04-2020,9273,Kelheim,90040,136,DE-BY,408,29,303,4,0,0
04-03-2020,9274,Landshut,115644,85,DE-BY,0,,,,,
05-03-2020,9274,Landshut,115644,85,DE-BY,0,,,0,,
06-03-2020,9274,Landshut,115644,85,DE-BY,0,,,0,,
07-03-2020,9274,Landshut,115644,85,DE-BY,0,,,0,,
08-03-2020,9274,Landshut,115644,85,DE-BY,0,,,0,,
09-03-2020,9274,Landshut,115644,85,DE-BY,0,,,0,,
10-03-2020,9274,Landshut,115644,85,DE-BY,0,,,0,,
11-03-2020,9274,Landshut,115644,85,DE-BY,1,,,1,,
12-03-2020,9274,Landshut,115644,85,DE-BY,1,,,0,,
13-03-2020,9274,Landshut,115644,85,DE-BY,1,,,0,,
14-03-2020,9274,Landshut,115644,85,DE-BY,2,,,1,,
15-03-2020,9274,Landshut,115644,85,DE-BY,12,,,10,,
16-03-2020,9274,Landshut,115644,85,DE-BY,25,,,13,,
17-03-2020,9274,Landshut,115644,85,DE-BY,25,,,0,,
18-03-2020,9274,Landshut,115644,85,DE-BY,25,,,0,,
19-03-2020,9274,Landshut,115644,85,DE-BY,29,,,4,,
20-03-2020,9274,Landshut,115644,85,DE-BY,36,,,7,,
21-03-2020,9274,Landshut,115644,85,DE-BY,73,,,37,,
22-03-2020,9274,Landshut,115644,85,DE-BY,73,,,0,,
23-03-2020,9274,Landshut,115644,85,DE-BY,118,,,45,,
24-03-2020,9274,Landshut,115644,85,DE-BY,121,,,3,,
25-03-2020,9274,Landshut,115644,85,DE-BY,121,,,0,,
26-03-2020,9274,Landshut,115644,85,DE-BY,174,,,53,,
27-03-2020,9274,Landshut,115644,85,DE-BY,200,5,,26,,
28-03-2020,9274,Landshut,115644,85,DE-BY,200,5,,0,,0
29-03-2020,9274,Landshut,115644,85,DE-BY,206,,,6,,
30-03-2020,9274,Landshut,115644,85,DE-BY,240,7,,34,,
31-03-2020,9274,Landshut,115644,85,DE-BY,255,7,,15,,0
01-04-2020,9274,Landshut,115644,85,DE-BY,276,9,,21,,2
02-04-2020,9274,Landshut,115644,85,DE-BY,317,9,,41,,0
03-04-2020,9274,Landshut,115644,85,DE-BY,345,9,80,28,,0
04-04-2020,9274,Landshut,115644,85,DE-BY,362,9,80,17,0,0
05-04-2020,9274,Landshut,115644,85,DE-BY,368,11,142,6,62,2
06-04-2020,9274,Landshut,115644,85,DE-BY,403,11,121,35,-21,0
07-04-2020,9274,Landshut,115644,85,DE-BY,413,11,127,10,6,0
08-04-2020,9274,Landshut,115644,85,DE-BY,421,18,147,8,20,7
09-04-2020,9274,Landshut,115644,85,DE-BY,457,18,158,36,11,0
10-04-2020,9274,Landshut,115644,85,DE-BY,481,18,158,24,0,0
11-04-2020,9274,Landshut,115644,85,DE-BY,508,18,158,27,0,0
12-04-2020,9274,Landshut,115644,85,DE-BY,508,18,158,0,0,0
13-04-2020,9274,Landshut,115644,85,DE-BY,532,18,190,24,32,0
14-04-2020,9274,Landshut,115644,85,DE-BY,533,18,190,1,0,0
15-04-2020,9274,Landshut,115644,85,DE-BY,537,22,190,4,0,4
16-04-2020,9274,Landshut,115644,85,DE-BY,547,22,274,10,84,0
17-04-2020,9274,Landshut,115644,85,DE-BY,565,22,274,18,0,0
18-04-2020,9274,Landshut,115644,85,DE-BY,575,22,274,10,0,0
19-04-2020,9274,Landshut,115644,85,DE-BY,593,22,274,18,0,0
20-04-2020,9274,Landshut,115644,85,DE-BY,599,22,274,6,0,0
21-04-2020,9274,Landshut,115644,85,DE-BY,606,22,275,7,1,0
22-04-2020,9274,Landshut,115644,85,DE-BY,610,22,275,4,0,0
23-04-2020,9274,Landshut,115644,85,DE-BY,607,22,275,-3,0,0
04-03-2020,9275,Passau,190504,124,DE-BY,1,,,,,
05-03-2020,9275,Passau,190504,124,DE-BY,1,,,0,,
06-03-2020,9275,Passau,190504,124,DE-BY,1,,,0,,
07-03-2020,9275,Passau,190504,124,DE-BY,1,,,0,,
08-03-2020,9275,Passau,190504,124,DE-BY,1,,,0,,
09-03-2020,9275,Passau,190504,124,DE-BY,1,,,0,,
10-03-2020,9275,Passau,190504,124,DE-BY,3,,,2,,
11-03-2020,9275,Passau,190504,124,DE-BY,3,,,0,,
12-03-2020,9275,Passau,190504,124,DE-BY,3,,,0,,
13-03-2020,9275,Passau,190504,124,DE-BY,5,,,2,,
14-03-2020,9275,Passau,190504,124,DE-BY,5,,,0,,
15-03-2020,9275,Passau,190504,124,DE-BY,7,,,2,,
16-03-2020,9275,Passau,190504,124,DE-BY,15,,,8,,
17-03-2020,9275,Passau,190504,124,DE-BY,15,,,0,,
18-03-2020,9275,Passau,190504,124,DE-BY,15,,,0,,
19-03-2020,9275,Passau,190504,124,DE-BY,19,,,4,,
20-03-2020,9275,Passau,190504,124,DE-BY,22,,,3,,
21-03-2020,9275,Passau,190504,124,DE-BY,23,,,1,,
22-03-2020,9275,Passau,190504,124,DE-BY,30,,,7,,
23-03-2020,9275,Passau,190504,124,DE-BY,30,,,0,,
24-03-2020,9275,Passau,190504,124,DE-BY,39,,,9,,
25-03-2020,9275,Passau,190504,124,DE-BY,47,,,8,,
26-03-2020,9275,Passau,190504,124,DE-BY,47,,,0,,
27-03-2020,9275,Passau,190504,124,DE-BY,73,1,,26,,
28-03-2020,9275,Passau,190504,124,DE-BY,93,1,,20,,0
29-03-2020,9275,Passau,190504,124,DE-BY,112,,,19,,
30-03-2020,9275,Passau,190504,124,DE-BY,112,1,,0,,
31-03-2020,9275,Passau,190504,124,DE-BY,117,2,,5,,1
01-04-2020,9275,Passau,190504,124,DE-BY,120,3,,3,,1
02-04-2020,9275,Passau,190504,124,DE-BY,136,3,,16,,0
03-04-2020,9275,Passau,190504,124,DE-BY,173,7,,37,,4
04-04-2020,9275,Passau,190504,124,DE-BY,212,7,,39,,0
05-04-2020,9275,Passau,190504,124,DE-BY,239,7,,27,,0
06-04-2020,9275,Passau,190504,124,DE-BY,262,7,,23,,0
07-04-2020,9275,Passau,190504,124,DE-BY,267,7,,5,,0
08-04-2020,9275,Passau,190504,124,DE-BY,272,8,,5,,1
09-04-2020,9275,Passau,190504,124,DE-BY,280,9,,8,,1
10-04-2020,9275,Passau,190504,124,DE-BY,311,10,118,31,,1
11-04-2020,9275,Passau,190504,124,DE-BY,329,10,132,18,14,0
12-04-2020,9275,Passau,190504,124,DE-BY,342,10,132,13,0,0
13-04-2020,9275,Passau,190504,124,DE-BY,342,10,132,0,0,0
14-04-2020,9275,Passau,190504,124,DE-BY,342,12,169,0,37,2
15-04-2020,9275,Passau,190504,124,DE-BY,374,14,174,32,5,2
16-04-2020,9275,Passau,190504,124,DE-BY,375,14,183,1,9,0
17-04-2020,9275,Passau,190504,124,DE-BY,398,17,187,23,4,3
18-04-2020,9275,Passau,190504,124,DE-BY,412,17,188,14,1,0
19-04-2020,9275,Passau,190504,124,DE-BY,421,17,188,9,0,0
20-04-2020,9275,Passau,190504,124,DE-BY,421,17,188,0,0,0
21-04-2020,9275,Passau,190504,124,DE-BY,421,17,188,0,0,0
22-04-2020,9275,Passau,190504,124,DE-BY,421,17,188,0,0,0
23-04-2020,9275,Passau,190504,124,DE-BY,421,17,188,0,0,0
04-03-2020,9276,Regen,76135,133,DE-BY,0,,,,,
05-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
06-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
07-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
08-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
09-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
10-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
11-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
12-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
13-03-2020,9276,Regen,76135,133,DE-BY,0,,,0,,
14-03-2020,9276,Regen,76135,133,DE-BY,3,,,3,,
15-03-2020,9276,Regen,76135,133,DE-BY,6,,,3,,
16-03-2020,9276,Regen,76135,133,DE-BY,6,,,0,,
17-03-2020,9276,Regen,76135,133,DE-BY,18,,,12,,
18-03-2020,9276,Regen,76135,133,DE-BY,18,,,0,,
19-03-2020,9276,Regen,76135,133,DE-BY,20,,,2,,
20-03-2020,9276,Regen,76135,133,DE-BY,20,,,0,,
21-03-2020,9276,Regen,76135,133,DE-BY,23,,,3,,
22-03-2020,9276,Regen,76135,133,DE-BY,24,,,1,,
23-03-2020,9276,Regen,76135,133,DE-BY,25,,,1,,
24-03-2020,9276,Regen,76135,133,DE-BY,25,,,0,,
25-03-2020,9276,Regen,76135,133,DE-BY,25,,,0,,
26-03-2020,9276,Regen,76135,133,DE-BY,34,,,9,,
27-03-2020,9276,Regen,76135,133,DE-BY,39,0,,5,,
28-03-2020,9276,Regen,76135,133,DE-BY,40,0,,1,,0
29-03-2020,9276,Regen,76135,133,DE-BY,40,,,0,,
30-03-2020,9276,Regen,76135,133,DE-BY,40,0,,0,,
31-03-2020,9276,Regen,76135,133,DE-BY,43,0,3,3,,0
01-04-2020,9276,Regen,76135,133,DE-BY,44,0,3,1,0,0
02-04-2020,9276,Regen,76135,133,DE-BY,54,0,3,10,0,0
03-04-2020,9276,Regen,76135,133,DE-BY,60,0,3,6,0,0
04-04-2020,9276,Regen,76135,133,DE-BY,70,0,3,10,0,0
05-04-2020,9276,Regen,76135,133,DE-BY,79,0,3,9,0,0
06-04-2020,9276,Regen,76135,133,DE-BY,89,0,3,10,0,0
07-04-2020,9276,Regen,76135,133,DE-BY,95,0,3,6,0,0
08-04-2020,9276,Regen,76135,133,DE-BY,104,1,32,9,29,1
09-04-2020,9276,Regen,76135,133,DE-BY,104,1,37,0,5,0
10-04-2020,9276,Regen,76135,133,DE-BY,118,1,37,14,0,0
11-04-2020,9276,Regen,76135,133,DE-BY,119,1,37,1,0,0
12-04-2020,9276,Regen,76135,133,DE-BY,122,1,37,3,0,0
13-04-2020,9276,Regen,76135,133,DE-BY,123,1,37,1,0,0
14-04-2020,9276,Regen,76135,133,DE-BY,123,1,38,0,1,0
15-04-2020,9276,Regen,76135,133,DE-BY,125,1,46,2,8,0
16-04-2020,9276,Regen,76135,133,DE-BY,129,1,57,4,11,0
17-04-2020,9276,Regen,76135,133,DE-BY,132,2,57,3,0,1
18-04-2020,9276,Regen,76135,133,DE-BY,133,2,57,1,0,0
19-04-2020,9276,Regen,76135,133,DE-BY,138,2,57,5,0,0
20-04-2020,9276,Regen,76135,133,DE-BY,143,2,57,5,0,0
21-04-2020,9276,Regen,76135,133,DE-BY,143,2,57,0,0,0
22-04-2020,9276,Regen,76135,133,DE-BY,146,2,57,3,0,0
23-04-2020,9276,Regen,76135,133,DE-BY,146,2,57,0,0,0
04-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,0,,,,,
05-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,0,,,0,,
06-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,0,,,0,,
07-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,0,,,0,,
08-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,0,,,0,,
09-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,0,,,0,,
10-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,0,,,0,,
11-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,1,,,1,,
12-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,2,,,1,,
13-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,7,,,5,,
14-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,7,,,0,,
15-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,10,,,3,,
16-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,14,,,4,,
17-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,17,,,3,,
18-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,30,,,13,,
19-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,36,,,6,,
20-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,46,,,10,,
21-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,55,,,9,,
22-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,59,,,4,,
23-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,75,,,16,,
24-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,87,,,12,,
25-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,110,,,23,,
26-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,144,,,34,,
27-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,160,0,,16,,
28-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,180,3,,20,,3
29-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,192,,,12,,
30-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,243,6,6,51,,
31-03-2020,9277,Rottal-Inn,104013,81260,DE-BY,286,7,6,43,0,1
01-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,313,8,71,27,65,1
02-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,355,9,106,42,35,1
03-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,374,10,128,19,22,1
04-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,410,15,157,36,29,5
05-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,432,16,179,22,22,1
06-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,494,19,199,62,20,3
07-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,516,21,219,22,20,2
08-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,537,21,251,21,32,0
09-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,568,24,247,31,-4,3
10-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,589,25,313,21,66,1
11-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,602,25,336,13,23,0
12-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,621,25,336,19,0,0
13-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,621,28,336,0,0,3
14-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,628,35,389,7,53,7
15-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,652,35,408,24,19,0
16-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,654,35,422,2,14,0
17-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,657,35,422,3,0,0
18-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,659,38,435,2,13,3
19-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,670,38,435,11,0,0
20-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,678,39,435,8,0,1
21-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,681,39,435,3,0,0
22-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,684,39,435,3,0,0
23-04-2020,9277,Rottal-Inn,104013,81260,DE-BY,690,39,435,6,0,0
04-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,0,,,,,
05-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,0,,,0,,
06-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,0,,,0,,
07-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,0,,,0,,
08-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,0,,,0,,
09-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,0,,,0,,
10-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,0,,,0,,
11-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,1,,,1,,
12-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,1,,,0,,
13-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,2,,,1,,
14-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,2,,,0,,
15-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,2,,,0,,
16-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,3,,,1,,
17-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,4,,,1,,
18-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,4,,,0,,
19-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,13,,,9,,
20-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,14,,,1,,
21-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,29,,,15,,
22-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,38,,,9,,
23-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,43,,,5,,
24-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,43,,,0,,
25-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,46,,,3,,
26-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,57,,,11,,
27-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,58,0,,1,,
28-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,67,1,,9,,1
29-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,81,,,14,,
30-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,83,1,,2,,
31-03-2020,9278,Straubing-Bogen,81062,67,DE-BY,92,2,,9,,1
01-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,120,5,,28,,3
02-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,138,5,,18,,0
03-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,154,6,,16,,1
04-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,180,7,20,26,,1
05-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,198,7,20,18,0,0
06-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,200,7,20,2,0,0
07-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,202,7,35,2,15,0
08-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,229,8,40,27,5,1
09-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,259,9,40,30,0,1
10-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,257,9,40,-2,0,0
11-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,290,9,40,33,0,0
12-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,261,9,55,-29,15,0
13-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,265,9,55,4,0,0
14-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,266,9,55,1,0,0
15-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,266,11,55,0,0,2
16-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,272,11,63,6,8,0
17-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,289,11,78,17,15,0
18-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,302,11,78,13,0,0
19-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,312,11,78,10,0,0
20-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,314,12,93,2,15,1
21-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,314,13,93,0,0,1
22-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,356,13,115,42,22,0
23-04-2020,9278,Straubing-Bogen,81062,67,DE-BY,346,15,115,-10,0,2
04-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,0,,,,,
05-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,0,,,0,,
06-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,0,,,0,,
07-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,0,,,0,,
08-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,0,,,0,,
09-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,1,,,1,,
10-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,1,,,0,,
11-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,1,,,0,,
12-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,3,,,2,,
13-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,5,,,2,,
14-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,7,,,2,,
15-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,8,,,1,,
16-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,13,,,5,,
17-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,13,,,0,,
18-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,14,,,1,,
19-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,17,,,3,,
20-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,18,,,1,,
21-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,22,,,4,,
22-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,31,,,9,,
23-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,35,,,4,,
24-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,40,,,5,,
25-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,41,,,1,,
26-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,53,,,12,,
27-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,61,0,,8,,
28-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,75,0,,14,,0
29-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,77,,,2,,
30-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,89,0,2,12,,
31-03-2020,9279,Dingolfing-Landau,75517,86,DE-BY,94,0,2,5,0,0
01-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,96,1,2,2,0,1
02-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,98,1,2,2,0,0
03-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,98,1,2,0,0,0
04-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,112,1,2,14,0,0
05-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,126,1,2,14,0,0
06-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,126,1,2,0,0,0
07-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,138,1,2,12,0,0
08-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,141,1,70,3,68,0
09-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,144,2,73,3,3,1
10-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,152,2,73,8,0,0
11-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,152,2,73,0,0,0
12-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,152,2,73,0,0,0
13-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,153,2,73,1,0,0
14-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,157,2,98,4,25,0
15-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,166,2,98,9,0,0
16-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,167,2,100,1,2,0
17-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,169,2,108,2,8,0
18-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,173,2,108,4,0,0
19-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,173,2,108,0,0,0
20-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,175,2,110,2,2,0
21-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,179,3,121,4,11,1
22-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,180,3,123,1,2,0
23-04-2020,9279,Dingolfing-Landau,75517,86,DE-BY,183,3,123,3,0,0
04-03-2020,9361,Amberg,41970,8,DE-BY,0,,,,,
05-03-2020,9361,Amberg,41970,8,DE-BY,0,,,0,,
